shipment_id,order_id,shipment_timestamp,delivery_timestamp,shipment_status,carrier,shipping_country
SHP00002132,ORD00008615,2026-03-01 02:54:35,2026-03-02 02:54:35,delivered,Servientrega,BR
SHP00002133,ORD00007551,2024-04-01 08:19:59,2024-04-03 08:19:59,delivered,UPS,CO
SHP00002134,ORD00011864,2025-06-07 19:27:25,2025-06-08 19:27:25,delivered,DHL,CL
SHP00002135,ORD00008996,2025-09-28 16:39:21,2025-10-03 16:39:21,delivered,DHL,US
SHP00002136,ORD00000269,2023-05-27 02:58:43,2023-06-02 02:58:43,delivered,Servientrega,BR
SHP00002137,ORD00002793,2024-09-17 13:25:08,2024-09-29 13:25:08,delayed,FedEx,CL
SHP00002138,ORD00013814,2023-03-24 20:11:16,2023-04-01 20:11:16,delivered,USPS,MX
SHP00002139,ORD00007048,2023-08-21 19:25:15,2023-08-27 19:25:15,delivered,FedEx,CA
SHP00002140,ORD00005424,2023-08-06 13:45:02,2023-08-14 13:45:02,delivered,Servientrega,BR
SHP00002141,ORD00007821,2023-08-26 18:36:02,2023-08-29 18:36:02,delivered,Servientrega,CL
SHP00002142,ORD00006304,2025-12-17 01:05:05,2025-12-25 01:05:05,delivered,USPS,CO
SHP00002143,ORD00000730,2024-10-18 08:25:46,2024-10-24 08:25:46,delivered,UPS,US
SHP00002144,ORD00008363,2024-07-13 02:05:55,,shipped,Correos,CO
SHP00002145,ORD00006787,2023-08-29 02:59:18,,shipped,Servientrega,BR
SHP00002146,ORD00013789,2025-07-04 00:15:26,2025-07-07 00:15:26,delivered,DHL,BR
SHP00002147,ORD00004402,2025-12-03 02:41:08,2025-12-04 02:41:08,delivered,USPS,CA
SHP00002148,ORD00009175,2024-06-14 16:20:27,2024-06-19 16:20:27,delivered,Correos,BR
SHP00002149,ORD00006764,2024-05-31 04:14:57,2024-06-01 04:14:57,delivered,FedEx,CL
SHP00002150,ORD00003190,2023-06-07 22:25:34,2023-06-10 22:25:34,delivered,DHL,AR
SHP00002151,ORD00002992,2024-10-07 23:16:38,2024-10-15 23:16:38,delivered,DHL,ES
SHP00002152,ORD00002514,2023-08-20 11:17:02,,shipped,Servientrega,ES
SHP00002153,ORD00003417,2025-10-11 00:19:21,,shipped,Correos,US
SHP00002154,ORD00011275,2023-05-27 13:02:06,2023-05-28 13:02:06,delivered,Correos,BR
SHP00002155,ORD00004635,2024-06-03 10:09:43,2024-06-06 10:09:43,delivered,DHL,AR
SHP00002156,ORD00006263,2024-08-13 03:07:10,2024-08-16 03:07:10,delivered,UPS,AR
SHP00002157,ORD00002179,2024-11-23 22:44:07,2024-11-30 22:44:07,delivered,USPS,CO
SHP00002158,ORD00011889,2024-12-27 23:27:38,2025-01-02 23:27:38,delivered,DHL,CO
SHP00002159,ORD00013915,2024-05-17 08:35:21,2024-05-24 08:35:21,delivered,DHL,BR
SHP00002160,ORD00008911,2025-10-27 07:02:41,2025-11-02 07:02:41,delivered,Servientrega,ES
SHP00002161,ORD00008551,2024-03-25 21:43:24,2024-03-26 21:43:24,delivered,USPS,CA
SHP00002162,ORD00001536,2025-11-02 11:43:51,2025-11-08 11:43:51,delivered,UPS,MX
SHP00002163,ORD00002860,2023-02-01 17:55:40,2023-02-02 17:55:40,delivered,FedEx,MX
SHP00002164,ORD00003601,2024-10-26 00:58:03,2024-10-28 00:58:03,delivered,Correos,CO
SHP00002165,ORD00011280,2023-05-22 13:29:20,,shipped,Correos,AR
SHP00002166,ORD00012212,2024-08-18 04:36:48,2024-08-23 04:36:48,delivered,UPS,CL
SHP00002167,ORD00001522,2025-11-10 03:51:22,2025-11-16 03:51:22,delivered,USPS,US
SHP00002168,ORD00000124,2025-01-07 04:42:07,2025-01-14 04:42:07,delivered,UPS,BR
SHP00002169,ORD00003208,2023-11-12 16:57:50,2023-11-18 16:57:50,delivered,Correos,CO
SHP00002170,ORD00004593,2023-01-23 17:15:26,2023-01-26 17:15:26,delivered,FedEx,MX
SHP00002171,ORD00000253,2023-08-30 01:34:29,2023-09-07 01:34:29,delivered,Correos,BR
SHP00002172,ORD00008086,2026-02-14 20:52:35,,shipped,Servientrega,CO
SHP00002173,ORD00010554,2023-01-30 10:05:22,2023-02-06 10:05:22,delivered,FedEx,AR
SHP00002174,ORD00009023,2023-05-29 08:21:24,,delayed,UPS,MX
SHP00002175,ORD00001637,2023-10-10 08:19:55,,shipped,UPS,ES
SHP00002176,ORD00009027,2025-03-11 04:59:18,,shipped,Correos,ES
SHP00002177,ORD00000236,2026-02-22 22:24:45,2026-02-27 22:24:45,delivered,UPS,BR
SHP00002178,ORD00012002,2025-10-05 22:21:01,2025-10-10 22:21:01,delivered,Correos,CL
SHP00002179,ORD00008865,2023-03-03 13:38:49,2023-03-06 13:38:49,delivered,USPS,ES
SHP00002180,ORD00003528,2024-01-01 01:29:27,2024-01-10 01:29:27,delayed,Servientrega,CA
SHP00002181,ORD00010246,2023-05-18 06:42:14,,delayed,DHL,CO
SHP00002182,ORD00012908,2024-11-13 19:04:23,2024-11-18 19:04:23,delivered,Correos,CO
SHP00002183,ORD00002330,2024-07-26 00:43:54,2024-07-29 00:43:54,delivered,Correos,CO
SHP00002184,ORD00005743,2026-02-04 10:16:25,2026-02-05 10:16:25,delivered,Servientrega,MX
SHP00002185,ORD00005771,2025-08-03 17:51:08,,shipped,UPS,CA
SHP00002186,ORD00002858,2025-11-14 14:29:54,2025-11-17 14:29:54,delivered,USPS,AR
SHP00002187,ORD00002469,2025-02-12 13:29:19,2025-02-13 13:29:19,delivered,Servientrega,AR
SHP00002188,ORD00006631,2024-06-17 13:07:46,2024-06-19 13:07:46,delivered,Correos,ES
SHP00002189,ORD00004581,2025-08-04 03:14:58,,shipped,DHL,ES
SHP00002190,ORD00006522,2024-08-20 21:11:43,2024-08-27 21:11:43,delivered,DHL,CL
SHP00002191,ORD00009804,2025-04-03 19:55:59,2025-04-07 19:55:59,delivered,DHL,US
SHP00002192,ORD00003306,2023-01-15 09:01:37,2023-01-23 09:01:37,delivered,UPS,AR
SHP00002193,ORD00011002,2023-09-12 07:25:58,2023-09-18 07:25:58,delivered,Correos,ES
SHP00002194,ORD00007747,2026-02-24 18:24:27,2026-02-27 18:24:27,delivered,Correos,CO
SHP00002195,ORD00004205,2023-08-09 14:10:26,2023-08-14 14:10:26,delivered,Servientrega,MX
SHP00002196,ORD00001615,2024-09-25 06:59:40,,delayed,DHL,CA
SHP00002197,ORD00008008,2024-06-10 15:01:22,2024-06-13 15:01:22,delivered,FedEx,CL
SHP00002198,ORD00009518,2024-06-10 03:40:42,,shipped,FedEx,CO
SHP00002199,ORD00008433,2023-12-17 21:48:00,2023-12-23 21:48:00,delivered,USPS,CL
SHP00002200,ORD00004778,2024-09-14 03:36:01,2024-09-18 03:36:01,delivered,FedEx,ES
SHP00002201,ORD00009634,2024-12-19 17:18:50,2025-01-01 17:18:50,delayed,UPS,US
SHP00002202,ORD00004937,2024-07-20 08:14:25,2024-07-21 08:14:25,delivered,Correos,MX
SHP00002203,ORD00002199,2025-06-01 14:27:18,2025-06-08 14:27:18,delivered,FedEx,CA
SHP00002204,ORD00011452,2023-11-15 01:59:15,2023-11-23 01:59:15,delivered,UPS,BR
SHP00002205,ORD00002202,2024-08-17 04:23:59,2024-08-19 04:23:59,delivered,Servientrega,CA
SHP00002206,ORD00009405,2024-01-27 12:28:55,,shipped,Correos,CA
SHP00002207,ORD00013123,2026-02-10 02:25:49,2026-02-15 02:25:49,delivered,Correos,ES
SHP00002208,ORD00003759,2023-12-28 05:48:12,2024-01-01 05:48:12,delivered,UPS,CO
SHP00002209,ORD00013543,2023-11-06 23:30:42,,shipped,USPS,CO
SHP00002210,ORD00012566,2025-02-28 07:28:50,2025-03-04 07:28:50,delivered,Correos,CA
SHP00002211,ORD00003863,2024-03-18 07:25:16,2024-03-21 07:25:16,delivered,DHL,BR
SHP00002212,ORD00000526,2023-07-22 21:00:40,2023-07-23 21:00:40,delivered,DHL,MX
SHP00002213,ORD00005785,2023-05-07 14:43:23,2023-05-11 14:43:23,delivered,FedEx,MX
SHP00002214,ORD00002688,2024-05-17 11:29:00,2024-05-21 11:29:00,delivered,UPS,CA
SHP00002215,ORD00006517,2023-06-09 23:39:21,2023-06-13 23:39:21,delivered,DHL,AR
SHP00002216,ORD00006103,2023-05-14 17:55:17,2023-05-19 17:55:17,delivered,Servientrega,AR
SHP00002217,ORD00009301,2023-11-22 03:22:18,,shipped,Correos,BR
SHP00002218,ORD00003489,2023-07-25 12:22:44,2023-08-02 12:22:44,delivered,DHL,CL
SHP00002219,ORD00006489,2025-07-01 18:39:22,,shipped,USPS,US
SHP00002220,ORD00004405,2025-07-20 12:00:36,,shipped,Correos,BR
SHP00002221,ORD00011688,2023-10-09 11:39:15,2023-10-17 11:39:15,delivered,USPS,AR
SHP00002222,ORD00003531,2024-08-10 12:40:18,2024-08-16 12:40:18,delivered,FedEx,ES
SHP00002223,ORD00003221,2025-05-10 23:25:22,2025-05-15 23:25:22,delivered,UPS,BR
SHP00002224,ORD00006570,2023-07-19 05:39:25,2023-07-24 05:39:25,delivered,Correos,CO
SHP00002225,ORD00005092,2023-09-28 07:23:53,2023-10-02 07:23:53,delivered,UPS,CO
SHP00002226,ORD00010472,2023-01-28 11:22:15,2023-01-29 11:22:15,delivered,USPS,BR
SHP00002227,ORD00013572,2025-12-04 05:42:06,2025-12-08 05:42:06,delivered,DHL,MX
SHP00002228,ORD00005969,2026-02-12 17:16:18,,shipped,Servientrega,CA
SHP00002229,ORD00004505,2025-12-01 20:15:10,2025-12-04 20:15:10,delivered,UPS,US
SHP00002230,ORD00005199,2025-12-24 19:06:46,2025-12-31 19:06:46,delivered,USPS,BR
SHP00002231,ORD00009686,2023-07-15 12:48:29,,delayed,Correos,MX
SHP00002232,ORD00004001,2026-02-23 01:32:46,,shipped,USPS,AR
SHP00002233,ORD00001523,2025-04-09 07:45:35,2025-04-16 07:45:35,delivered,FedEx,AR
SHP00002234,ORD00000542,2025-01-12 10:06:52,2025-01-16 10:06:52,delivered,UPS,CO
SHP00002235,ORD00000724,2024-11-06 07:16:58,2024-11-12 07:16:58,delivered,Servientrega,CL
SHP00002236,ORD00014984,2023-01-02 23:11:05,2023-01-07 23:11:05,delivered,USPS,MX
SHP00002237,ORD00012270,2024-07-01 06:10:06,2024-07-02 06:10:06,delivered,USPS,CO
SHP00002238,ORD00009473,2024-05-06 07:16:30,2024-05-13 07:16:30,delivered,UPS,ES
SHP00002239,ORD00003546,2024-02-29 21:54:12,2024-03-03 21:54:12,delivered,USPS,MX
SHP00002240,ORD00000330,2023-04-26 07:19:50,2023-05-03 07:19:50,delivered,USPS,AR
SHP00002241,ORD00001828,2024-03-30 07:26:33,2024-04-01 07:26:33,delivered,FedEx,CL
SHP00002242,ORD00004407,2025-01-17 13:53:35,2025-01-24 13:53:35,delivered,DHL,AR
SHP00002243,ORD00008714,2025-03-29 09:53:00,2025-04-02 09:53:00,delivered,Correos,CL
SHP00002244,ORD00010104,2023-07-23 23:18:37,2023-07-25 23:18:37,delivered,Servientrega,ES
SHP00002245,ORD00006473,2025-12-22 14:23:50,2025-12-28 14:23:50,delivered,FedEx,ES
SHP00002246,ORD00009075,2023-12-15 04:20:17,2023-12-21 04:20:17,delivered,UPS,CL
SHP00002247,ORD00008242,2025-10-14 13:56:33,2025-10-16 13:56:33,delivered,USPS,CL
SHP00002248,ORD00010326,2024-04-01 13:27:39,2024-04-03 13:27:39,delivered,FedEx,US
SHP00002249,ORD00007585,2023-11-05 20:31:22,,shipped,Correos,US
SHP00002250,ORD00013168,2023-03-15 08:03:58,2023-03-18 08:03:58,delivered,Servientrega,CO
SHP00002251,ORD00010712,2024-05-04 23:48:09,,shipped,Servientrega,AR
SHP00002252,ORD00007795,2024-09-19 04:02:28,2024-09-24 04:02:28,delayed,DHL,CL
SHP00002253,ORD00013712,2025-05-19 15:12:36,2025-05-22 15:12:36,delivered,Servientrega,ES
SHP00002254,ORD00014320,2025-08-01 01:21:26,2025-08-07 01:21:26,delivered,DHL,ES
SHP00002255,ORD00013810,2023-08-10 19:29:38,2023-08-12 19:29:38,delivered,Correos,CA
SHP00002256,ORD00010986,2025-10-11 23:14:37,,shipped,DHL,US
SHP00002257,ORD00002491,2024-04-16 19:40:20,2024-04-23 19:40:20,delivered,DHL,CL
SHP00002258,ORD00003609,2024-05-28 07:37:55,2024-06-01 07:37:55,delivered,Correos,CO
SHP00002259,ORD00001155,2024-08-28 17:44:28,2024-09-06 17:44:28,delayed,Correos,CA
SHP00002260,ORD00009842,2025-05-28 11:23:53,2025-05-29 11:23:53,delivered,USPS,CO
SHP00002261,ORD00000602,2023-10-30 21:40:32,2023-11-03 21:40:32,delivered,FedEx,ES
SHP00002262,ORD00011017,2024-07-29 19:03:52,2024-08-02 19:03:52,delivered,UPS,ES
SHP00002263,ORD00012895,2023-01-05 06:33:28,2023-01-08 06:33:28,delivered,Correos,CO
SHP00002264,ORD00013447,2023-01-13 03:27:30,2023-01-18 03:27:30,delivered,USPS,BR
SHP00002265,ORD00007067,2024-11-23 19:44:50,2024-11-25 19:44:50,delivered,UPS,AR
SHP00002266,ORD00006316,2023-06-13 01:11:55,,shipped,Correos,MX
SHP00002267,ORD00011101,2023-11-06 16:35:00,2023-11-10 16:35:00,delivered,Correos,ES
SHP00002268,ORD00007614,2025-12-24 05:26:09,2026-01-01 05:26:09,delivered,DHL,CO
SHP00002269,ORD00002426,2025-12-02 04:36:03,2025-12-04 04:36:03,delivered,Servientrega,CA
SHP00002270,ORD00013039,2025-09-30 20:36:30,,shipped,DHL,ES
SHP00002271,ORD00009816,2025-06-24 01:25:11,2025-07-02 01:25:11,delivered,UPS,US
SHP00002272,ORD00005442,2024-04-03 21:37:36,2024-04-10 21:37:36,delivered,FedEx,MX
SHP00002273,ORD00004640,2024-10-30 17:25:30,,shipped,DHL,MX
SHP00002274,ORD00000459,2023-12-16 23:17:11,,shipped,Correos,CL
SHP00002275,ORD00012858,2023-01-17 07:12:57,2023-01-25 07:12:57,delivered,FedEx,AR
SHP00002276,ORD00009274,2023-07-07 08:04:31,2023-07-13 08:04:31,delivered,FedEx,MX
SHP00002277,ORD00013218,2024-09-15 05:14:49,2024-09-22 05:14:49,delivered,FedEx,MX
SHP00002278,ORD00001612,2025-07-08 15:54:14,2025-07-14 15:54:14,delivered,DHL,ES
SHP00002279,ORD00001132,2024-03-26 03:40:39,2024-04-01 03:40:39,delivered,UPS,CO
SHP00002280,ORD00012301,2025-06-20 09:18:24,2025-06-28 09:18:24,delivered,Servientrega,US
SHP00002281,ORD00008675,2024-08-13 13:20:40,2024-08-14 13:20:40,delivered,USPS,US
SHP00002282,ORD00000923,2025-08-29 11:37:21,,shipped,UPS,ES
SHP00002283,ORD00009817,2023-04-12 23:24:27,2023-04-13 23:24:27,delivered,USPS,MX
SHP00002284,ORD00010768,2025-10-23 07:59:33,2025-10-26 07:59:33,delivered,FedEx,CL
SHP00002285,ORD00012523,2023-12-19 06:33:53,2023-12-27 06:33:53,delivered,FedEx,CL
SHP00002286,ORD00009471,2023-09-27 05:39:30,2023-09-29 05:39:30,delivered,USPS,ES
SHP00002287,ORD00007172,2025-07-08 09:02:54,,shipped,Servientrega,ES
SHP00002288,ORD00003899,2025-11-03 19:11:11,2025-11-11 19:11:11,delivered,Correos,CO
SHP00002289,ORD00005196,2024-02-16 00:27:36,2024-02-22 00:27:36,delivered,FedEx,MX
SHP00002290,ORD00012740,2025-01-23 12:51:37,2025-01-28 12:51:37,delivered,Servientrega,CO
SHP00002291,ORD00011497,2024-07-02 05:53:11,2024-07-05 05:53:11,delivered,USPS,CA
SHP00002292,ORD00002771,2024-02-23 13:55:08,2024-02-29 13:55:08,delivered,USPS,AR
SHP00002293,ORD00000887,2026-01-16 10:17:44,2026-01-19 10:17:44,delivered,UPS,ES
SHP00002294,ORD00001765,2025-07-30 04:19:12,,shipped,USPS,CA
SHP00002295,ORD00006789,2023-08-16 23:53:25,,shipped,UPS,AR
SHP00002296,ORD00012894,2023-01-22 17:26:09,2023-01-26 17:26:09,delivered,Correos,AR
SHP00002297,ORD00000116,2023-11-20 15:58:24,2023-11-25 15:58:24,delayed,UPS,MX
SHP00002298,ORD00000400,2025-05-07 11:48:59,2025-05-10 11:48:59,delivered,UPS,AR
SHP00002299,ORD00010855,2024-02-17 01:37:44,2024-02-21 01:37:44,delivered,FedEx,CA
SHP00002300,ORD00014584,2024-11-21 12:14:18,,shipped,UPS,MX
SHP00002301,ORD00011058,2025-05-19 07:40:08,2025-05-23 07:40:08,delivered,Servientrega,US
SHP00002302,ORD00013918,2024-04-11 17:23:44,2024-04-12 17:23:44,delivered,USPS,CA
SHP00002303,ORD00004419,2025-01-06 19:00:18,,shipped,Servientrega,ES
SHP00002304,ORD00010210,2023-01-14 08:26:07,2023-01-16 08:26:07,delivered,UPS,ES
SHP00002305,ORD00007946,2023-07-13 16:26:21,2023-07-14 16:26:21,delivered,USPS,MX
SHP00002306,ORD00011570,2026-01-28 22:32:16,2026-01-29 22:32:16,delivered,Servientrega,CA
SHP00002307,ORD00003969,2024-06-08 07:23:16,2024-06-10 07:23:16,delivered,UPS,ES
SHP00002308,ORD00008161,2025-09-14 19:33:31,2025-09-15 19:33:31,delivered,DHL,AR
SHP00002309,ORD00010586,2025-08-14 13:56:34,,shipped,Correos,BR
SHP00002310,ORD00004523,2026-01-06 06:38:57,,shipped,USPS,AR
SHP00002311,ORD00000556,2023-09-01 14:33:49,2023-09-06 14:33:49,delivered,USPS,ES
SHP00002312,ORD00000757,2025-03-07 21:45:04,2025-03-15 21:45:04,delivered,UPS,CL
SHP00002313,ORD00007195,2024-11-17 11:16:52,,shipped,Servientrega,CA
SHP00002314,ORD00011134,2025-09-17 01:15:12,2025-09-19 01:15:12,delivered,USPS,CL
SHP00002315,ORD00003006,2024-12-14 16:33:13,,shipped,Servientrega,CA
SHP00002316,ORD00001378,2023-06-22 19:04:57,2023-06-24 19:04:57,delivered,FedEx,US
SHP00002317,ORD00006528,2024-10-24 05:26:51,,shipped,Correos,MX
SHP00002318,ORD00006107,2023-02-03 04:24:08,,shipped,USPS,MX
SHP00002319,ORD00000043,2025-08-27 06:38:47,2025-09-03 06:38:47,delivered,UPS,AR
SHP00002320,ORD00011195,2023-03-01 00:10:42,,delayed,Servientrega,MX
SHP00002321,ORD00008053,2024-05-18 21:47:40,,delayed,USPS,BR
SHP00002322,ORD00010408,2024-01-18 05:24:36,,shipped,DHL,CO
SHP00002323,ORD00007320,2025-01-26 04:34:11,2025-01-29 04:34:11,delivered,FedEx,US
SHP00002324,ORD00012059,2024-09-11 07:48:45,2024-09-15 07:48:45,delivered,DHL,CA
SHP00002325,ORD00007728,2025-10-07 04:21:07,2025-10-15 04:21:07,delivered,DHL,BR
SHP00002326,ORD00012426,2023-12-31 17:41:37,,shipped,DHL,CA
SHP00002327,ORD00004364,2025-01-30 07:02:32,2025-02-06 07:02:32,delivered,FedEx,US
SHP00002328,ORD00003152,2024-09-09 20:28:24,2024-09-17 20:28:24,delivered,UPS,MX
SHP00002329,ORD00007241,2026-01-21 01:37:11,2026-01-28 01:37:11,delivered,UPS,MX
SHP00002330,ORD00000377,2025-10-16 16:48:14,2025-10-22 16:48:14,delivered,UPS,CL
SHP00002331,ORD00006939,2026-01-01 00:39:28,2026-01-03 00:39:28,delivered,USPS,BR
SHP00002332,ORD00010077,2025-03-24 11:47:35,2025-03-30 11:47:35,delivered,Correos,CA
SHP00002333,ORD00000515,2023-11-14 23:06:02,2023-11-21 23:06:02,delivered,UPS,CO
SHP00002334,ORD00013492,2025-04-17 15:42:30,2025-04-19 15:42:30,delivered,UPS,AR
SHP00002335,ORD00009970,2024-09-12 14:37:51,2024-09-14 14:37:51,delivered,FedEx,CL
SHP00002336,ORD00004700,2025-12-17 15:35:09,2025-12-21 15:35:09,delivered,FedEx,AR
SHP00002337,ORD00006860,2023-03-22 20:30:17,2023-03-29 20:30:17,delivered,UPS,ES
SHP00002338,ORD00008948,2024-04-26 22:57:55,2024-05-09 22:57:55,delayed,USPS,BR
SHP00002339,ORD00005029,2025-09-16 13:30:02,,shipped,Servientrega,BR
SHP00002340,ORD00007357,2025-11-28 03:31:18,2025-12-03 03:31:18,delivered,Servientrega,BR
SHP00002341,ORD00005665,2023-07-01 06:15:14,2023-07-05 06:15:14,delivered,UPS,AR
SHP00002342,ORD00005186,2024-11-11 19:25:10,2024-11-12 19:25:10,delivered,FedEx,CO
SHP00002343,ORD00013311,2025-05-11 15:43:15,,delayed,Servientrega,BR
SHP00002344,ORD00010252,2025-01-08 05:31:54,2025-01-16 05:31:54,delivered,UPS,US
SHP00002345,ORD00001050,2024-02-20 00:28:31,2024-02-21 00:28:31,delivered,Correos,AR
SHP00002346,ORD00006291,2023-01-18 18:53:48,2023-01-23 18:53:48,delayed,Correos,US
SHP00002347,ORD00002959,2025-08-19 04:24:52,2025-08-22 04:24:52,delivered,Servientrega,CO
SHP00002348,ORD00009024,2024-06-04 19:09:42,,shipped,UPS,AR
SHP00002349,ORD00005725,2024-03-11 09:19:18,2024-03-18 09:19:18,delivered,UPS,CO
SHP00002350,ORD00002610,2024-06-02 18:46:59,,shipped,USPS,CL
SHP00002351,ORD00007527,2025-04-03 23:03:34,2025-04-11 23:03:34,delivered,DHL,ES
SHP00002352,ORD00001297,2025-07-09 08:33:21,2025-07-10 08:33:21,delivered,UPS,BR
SHP00002353,ORD00008979,2024-04-28 13:30:45,2024-04-29 13:30:45,delivered,DHL,CA
SHP00002354,ORD00014393,2023-09-23 15:25:36,2023-10-04 15:25:36,delayed,Correos,AR
SHP00002355,ORD00000040,2025-10-06 02:18:49,2025-10-13 02:18:49,delivered,Correos,ES
SHP00002356,ORD00005642,2026-02-26 02:42:22,2026-03-01 02:42:22,delivered,UPS,AR
SHP00002357,ORD00012107,2023-10-12 16:14:36,,shipped,UPS,CA
SHP00002358,ORD00009211,2025-05-08 02:15:19,,shipped,DHL,AR
SHP00002359,ORD00013302,2024-06-30 23:30:06,2024-07-08 23:30:06,delivered,UPS,US
SHP00002360,ORD00006518,2024-09-23 07:52:00,2024-09-29 07:52:00,delivered,Correos,US
SHP00002361,ORD00007319,2023-06-10 07:26:10,2023-06-13 07:26:10,delivered,Correos,CA
SHP00002362,ORD00008626,2025-06-07 19:08:50,2025-06-11 19:08:50,delivered,USPS,CL
SHP00002363,ORD00004178,2023-04-11 01:32:42,2023-04-17 01:32:42,delivered,FedEx,US
SHP00002364,ORD00014108,2025-08-19 06:31:35,2025-08-20 06:31:35,delivered,FedEx,BR
SHP00002365,ORD00012226,2024-08-13 17:55:45,2024-08-19 17:55:45,delivered,USPS,CL
SHP00002366,ORD00001389,2025-05-26 12:31:42,2025-06-03 12:31:42,delivered,DHL,CA
SHP00002367,ORD00005895,2024-11-04 07:29:54,,shipped,USPS,MX
SHP00002368,ORD00014509,2024-04-01 15:33:40,,shipped,Servientrega,CA
SHP00002369,ORD00004987,2024-01-12 23:48:08,2024-01-14 23:48:08,delivered,UPS,CL
SHP00002370,ORD00005332,2024-12-15 14:28:05,,shipped,Correos,CO
SHP00002371,ORD00001876,2023-04-11 13:54:55,2023-04-15 13:54:55,delivered,DHL,BR
SHP00002372,ORD00010798,2025-02-27 20:39:45,,shipped,DHL,MX
SHP00002373,ORD00009776,2023-02-12 19:40:53,,shipped,Servientrega,BR
SHP00002374,ORD00004148,2025-11-11 01:50:47,,delayed,DHL,AR
SHP00002375,ORD00011618,2023-01-08 20:36:42,,shipped,Servientrega,ES
SHP00002376,ORD00005597,2025-08-21 03:33:47,2025-08-27 03:33:47,delivered,USPS,CA
SHP00002377,ORD00009886,2025-05-06 02:36:21,2025-05-14 02:36:21,delivered,Correos,MX
SHP00002378,ORD00011918,2023-05-20 15:39:59,2023-05-22 15:39:59,delivered,DHL,CO
SHP00002379,ORD00012245,2025-12-11 06:24:40,,shipped,FedEx,CA
SHP00002380,ORD00007719,2024-01-01 18:32:58,2024-01-02 18:32:58,delivered,Servientrega,BR
SHP00002381,ORD00000232,2025-09-13 13:20:51,2025-09-19 13:20:51,delivered,Correos,ES
SHP00002382,ORD00002090,2023-04-09 02:55:40,,shipped,USPS,CO
SHP00002383,ORD00006476,2024-12-21 09:56:07,2024-12-25 09:56:07,delivered,UPS,ES
SHP00002384,ORD00000704,2023-06-09 06:09:04,2023-06-10 06:09:04,delivered,Correos,MX
SHP00002385,ORD00002357,2025-11-23 09:50:34,,shipped,Servientrega,MX
SHP00002386,ORD00001502,2024-03-16 15:59:06,2024-03-27 15:59:06,delayed,UPS,BR
SHP00002387,ORD00010405,2023-09-18 00:56:58,,shipped,UPS,BR
SHP00002388,ORD00013404,2025-10-14 23:03:46,2025-10-17 23:03:46,delivered,Servientrega,CA
SHP00002389,ORD00011049,2024-01-27 05:27:13,2024-01-29 05:27:13,delivered,UPS,AR
SHP00002390,ORD00001792,2024-11-04 04:17:55,2024-11-05 04:17:55,delivered,FedEx,US
SHP00002391,ORD00002477,2024-03-24 12:23:30,2024-03-31 12:23:30,delivered,FedEx,CO
SHP00002392,ORD00009074,2023-12-23 07:58:21,,shipped,Servientrega,MX
SHP00002393,ORD00014443,2024-03-13 04:36:50,2024-03-21 04:36:50,delivered,Servientrega,BR
SHP00002394,ORD00014774,2024-01-29 18:34:19,2024-02-05 18:34:19,delivered,DHL,BR
SHP00002395,ORD00010860,2023-04-11 19:25:30,2023-04-18 19:25:30,delivered,Correos,AR
SHP00002396,ORD00010649,2024-06-17 22:29:24,,shipped,FedEx,AR
SHP00002397,ORD00003188,2024-08-19 01:24:06,2024-08-21 01:24:06,delivered,FedEx,MX
SHP00002398,ORD00011718,2024-01-06 05:08:22,2024-01-09 05:08:22,delivered,Correos,BR
SHP00002399,ORD00010140,2023-11-03 02:08:08,2023-11-07 02:08:08,delivered,FedEx,CO
SHP00002400,ORD00000527,2025-07-28 10:09:56,2025-08-03 10:09:56,delivered,UPS,ES
SHP00002401,ORD00010234,2023-12-01 12:55:53,2023-12-04 12:55:53,delivered,DHL,BR
SHP00002402,ORD00000967,2025-08-10 10:45:34,2025-08-18 10:45:34,delivered,Servientrega,CO
SHP00002403,ORD00001861,2026-02-20 11:55:33,2026-02-27 11:55:33,delivered,Correos,CL
SHP00002404,ORD00005267,2024-10-19 21:14:11,2024-10-22 21:14:11,delivered,Servientrega,AR
SHP00002405,ORD00009526,2023-09-14 08:48:35,2023-09-21 08:48:35,delivered,USPS,BR
SHP00002406,ORD00011768,2024-08-03 21:51:52,2024-08-09 21:51:52,delivered,USPS,AR
SHP00002407,ORD00004867,2023-04-11 10:40:22,2023-04-19 10:40:22,delivered,Correos,AR
SHP00002408,ORD00001349,2023-02-23 09:09:21,2023-02-27 09:09:21,delivered,DHL,CL
SHP00002409,ORD00014244,2024-10-28 18:34:11,2024-11-05 18:34:11,delivered,DHL,BR
SHP00002410,ORD00009187,2024-08-12 18:48:40,2024-08-20 18:48:40,delivered,Servientrega,ES
SHP00002411,ORD00014912,2026-03-02 02:18:34,2026-03-07 02:18:34,delivered,DHL,CL
SHP00002412,ORD00008056,2025-07-11 00:28:57,,shipped,DHL,AR
SHP00002413,ORD00003117,2023-07-11 15:13:37,2023-07-14 15:13:37,delivered,Correos,US
SHP00002414,ORD00004631,2023-09-24 02:37:11,2023-09-30 02:37:11,delivered,Correos,CL
SHP00002415,ORD00002459,2024-10-18 18:27:13,2024-10-20 18:27:13,delivered,USPS,ES
