payment_id,order_id,payment_timestamp,payment_method,payment_status,payment_amount,currency
PAY00003457,ORD00003089,2023-05-24 08:59:39,bank_transfer,paid,766.21,USD
PAY00009776,ORD00008723,2023-05-24 09:10:41,credit_card,paid,276.65,USD
PAY00012627,ORD00011275,2023-05-24 09:24:06,bank_transfer,paid,2989.84,USD
PAY00011240,ORD00010024,2023-05-24 09:24:13,credit_card,paid,3492.34,USD
PAY00004379,ORD00003908,2023-05-24 10:26:35,credit_card,paid,1600.79,USD
PAY00015188,ORD00013567,2023-05-24 11:21:53,paypal,paid,3812.35,USD
PAY00010011,ORD00008936,2023-05-24 11:31:15,credit_card,paid,376.52,USD
PAY00013400,ORD00011962,2023-05-24 12:58:16,wallet,failed,4133.77,USD
PAY00009777,ORD00008723,2023-05-24 16:23:41,credit_card,paid,276.65,USD
PAY00015224,ORD00013600,2023-05-24 16:46:59,credit_card,paid,1562.76,USD
PAY00003110,ORD00002786,2023-05-24 19:58:06,credit_card,paid,31.33,USD
PAY00001627,ORD00001460,2023-05-24 23:20:54,wallet,paid,2503.88,USD
PAY00015062,ORD00013455,2023-05-25 06:13:12,credit_card,paid,1532.84,USD
PAY00007302,ORD00006503,2023-05-25 08:13:43,credit_card,paid,4186.45,USD
PAY00015985,ORD00014272,2023-05-25 08:32:52,paypal,paid,1019.87,USD
PAY00012586,ORD00011241,2023-05-25 09:24:19,credit_card,paid,780.31,USD
PAY00003142,ORD00002814,2023-05-25 12:15:57,wallet,paid,746.68,USD
PAY00003143,ORD00002814,2023-05-25 14:42:57,credit_card,paid,746.68,USD
PAY00006876,ORD00006124,2023-05-25 14:49:03,credit_card,paid,2198.02,USD
PAY00010313,ORD00009197,2023-05-25 14:54:02,credit_card,paid,1275.15,USD
PAY00015986,ORD00014272,2023-05-25 17:08:52,wallet,paid,1019.87,USD
PAY00016485,ORD00014715,2023-05-25 17:31:07,paypal,paid,217.92,USD
PAY00016200,ORD00014462,2023-05-25 19:24:48,paypal,pending,1133.69,USD
PAY00005352,ORD00004774,2023-05-25 20:14:19,credit_card,paid,849.24,USD
PAY00010114,ORD00009023,2023-05-25 21:19:24,credit_card,paid,1673.01,USD
PAY00005633,ORD00005019,2023-05-25 23:31:37,credit_card,failed,519.99,USD
PAY00010115,ORD00009023,2023-05-25 23:50:24,wallet,paid,1673.01,USD
PAY00008301,ORD00007400,2023-05-26 02:36:00,credit_card,paid,454.6,USD
PAY00016044,ORD00014325,2023-05-26 05:14:39,credit_card,paid,4869.68,USD
PAY00005449,ORD00004858,2023-05-26 06:39:56,bank_transfer,paid,1011.69,USD
PAY00013188,ORD00011771,2023-05-26 08:47:50,debit_card,paid,1157.24,USD
PAY00010655,ORD00009501,2023-05-26 09:44:40,debit_card,paid,722.43,USD
PAY00008302,ORD00007400,2023-05-26 10:25:00,paypal,failed,454.6,USD
PAY00011742,ORD00010483,2023-05-26 10:40:51,credit_card,paid,2543.18,USD
PAY00004828,ORD00004302,2023-05-26 11:24:50,credit_card,paid,310.73,USD
PAY00016045,ORD00014325,2023-05-26 12:57:39,wallet,paid,4869.68,USD
PAY00012973,ORD00011583,2023-05-26 19:37:25,credit_card,paid,932.96,USD
PAY00006982,ORD00006214,2023-05-26 20:53:04,paypal,pending,221.05,USD
PAY00016290,ORD00014541,2023-05-26 20:58:31,credit_card,paid,2147.6,USD
PAY00005976,ORD00005324,2023-05-26 22:21:20,credit_card,paid,3243.28,USD
PAY00000998,ORD00000893,2023-05-26 23:19:38,debit_card,pending,1247.47,USD
PAY00008432,ORD00007520,2023-05-27 02:05:49,debit_card,paid,1956.6,USD
PAY00009414,ORD00008394,2023-05-27 02:15:01,credit_card,paid,756.0,USD
PAY00016026,ORD00014309,2023-05-27 04:57:23,credit_card,paid,122.46,USD
PAY00007073,ORD00006296,2023-05-27 06:18:06,credit_card,paid,452.64,USD
PAY00005402,ORD00004820,2023-05-27 07:45:26,credit_card,pending,100.98,USD
PAY00013121,ORD00011713,2023-05-27 09:52:43,paypal,paid,8420.49,USD
PAY00014348,ORD00012807,2023-05-27 10:58:36,credit_card,pending,453.7,USD
PAY00001171,ORD00001047,2023-05-27 12:28:44,credit_card,paid,1152.65,USD
PAY00003079,ORD00002758,2023-05-27 13:10:12,credit_card,paid,1570.15,USD
PAY00015084,ORD00013474,2023-05-27 15:19:40,credit_card,pending,2687.77,USD
PAY00012215,ORD00010902,2023-05-27 15:55:17,debit_card,paid,1051.57,USD
PAY00005403,ORD00004820,2023-05-27 16:27:26,paypal,paid,100.98,USD
PAY00002510,ORD00002247,2023-05-27 19:46:16,debit_card,paid,2742.74,USD
PAY00003167,ORD00002836,2023-05-27 20:43:56,credit_card,failed,2608.21,USD
PAY00013107,ORD00011701,2023-05-27 20:50:54,wallet,pending,2057.09,USD
PAY00004679,ORD00004164,2023-05-27 21:35:00,bank_transfer,paid,619.62,USD
PAY00011225,ORD00010009,2023-05-27 21:39:15,debit_card,paid,1206.11,USD
PAY00008092,ORD00007211,2023-05-28 00:19:45,credit_card,paid,1172.32,USD
PAY00010861,ORD00009682,2023-05-28 00:37:26,debit_card,pending,797.54,USD
PAY00010862,ORD00009682,2023-05-28 01:49:26,debit_card,failed,797.54,USD
PAY00004232,ORD00003778,2023-05-28 04:48:00,paypal,paid,109.86,USD
PAY00006985,ORD00006216,2023-05-28 05:56:54,debit_card,paid,1831.39,USD
PAY00008970,ORD00008005,2023-05-28 08:17:22,debit_card,paid,1573.51,USD
PAY00009424,ORD00008403,2023-05-28 12:29:58,credit_card,paid,151.45,USD
PAY00008229,ORD00007334,2023-05-28 12:35:03,paypal,failed,1091.4,USD
PAY00008230,ORD00007334,2023-05-28 18:26:03,bank_transfer,paid,1091.4,USD
PAY00014664,ORD00013095,2023-05-28 22:55:02,wallet,failed,913.67,USD
PAY00000093,ORD00000080,2023-05-29 00:28:03,credit_card,paid,1422.22,USD
PAY00013036,ORD00011640,2023-05-29 00:38:12,credit_card,pending,855.16,USD
PAY00016066,ORD00014345,2023-05-29 00:46:34,credit_card,failed,1102.52,USD
PAY00010884,ORD00009703,2023-05-29 02:31:55,credit_card,paid,6462.8,USD
PAY00013037,ORD00011640,2023-05-29 02:33:12,debit_card,paid,855.16,USD
PAY00003012,ORD00002695,2023-05-29 02:55:27,credit_card,failed,2234.9,USD
PAY00001190,ORD00001063,2023-05-29 03:56:46,bank_transfer,paid,1333.04,USD
PAY00008438,ORD00007525,2023-05-29 08:13:14,credit_card,paid,56.77,USD
PAY00015253,ORD00013624,2023-05-29 09:07:42,credit_card,paid,1088.01,USD
PAY00004119,ORD00003677,2023-05-29 10:05:19,credit_card,paid,2532.44,USD
PAY00000094,ORD00000080,2023-05-29 10:13:03,wallet,paid,1422.22,USD
PAY00009032,ORD00008062,2023-05-29 11:36:47,credit_card,paid,190.02,USD
PAY00015821,ORD00014126,2023-05-29 14:40:24,credit_card,paid,2196.05,USD
PAY00003773,ORD00003371,2023-05-29 17:09:50,credit_card,paid,186.01,USD
PAY00009687,ORD00008641,2023-05-29 17:54:43,bank_transfer,paid,1141.13,USD
PAY00008439,ORD00007525,2023-05-29 19:00:14,paypal,paid,62.45,USD
PAY00008420,ORD00007510,2023-05-29 22:38:34,credit_card,pending,1574.49,USD
PAY00003791,ORD00003387,2023-05-29 22:54:38,credit_card,paid,1705.67,USD
PAY00002519,ORD00002255,2023-05-29 23:00:42,debit_card,paid,3300.44,USD
PAY00007275,ORD00006478,2023-05-29 23:17:35,credit_card,paid,1704.59,USD
PAY00009657,ORD00008614,2023-05-29 23:58:41,credit_card,paid,299.14,USD
PAY00003792,ORD00003387,2023-05-30 02:17:38,wallet,paid,1705.67,USD
PAY00002520,ORD00002255,2023-05-30 03:15:42,bank_transfer,failed,3300.44,USD
PAY00010283,ORD00009169,2023-05-30 03:21:42,debit_card,pending,1288.65,USD
PAY00013142,ORD00011731,2023-05-30 03:50:16,credit_card,pending,3669.25,USD
PAY00006691,ORD00005957,2023-05-30 03:58:42,credit_card,paid,2557.0,USD
PAY00000338,ORD00000297,2023-05-30 04:25:54,credit_card,paid,116.08,USD
PAY00013636,ORD00012174,2023-05-30 06:59:36,bank_transfer,paid,2656.01,USD
PAY00010511,ORD00009370,2023-05-30 07:44:32,paypal,paid,1922.89,USD
PAY00015222,ORD00013598,2023-05-30 09:10:41,paypal,failed,721.21,USD
PAY00010047,ORD00008966,2023-05-30 10:05:13,credit_card,pending,738.8,USD
PAY00000590,ORD00000519,2023-05-30 16:23:16,credit_card,failed,2619.69,USD
PAY00014243,ORD00012712,2023-05-30 18:37:17,paypal,paid,751.95,USD
PAY00014517,ORD00012964,2023-05-30 20:10:19,credit_card,paid,58.85,USD
PAY00014518,ORD00012964,2023-05-30 20:59:19,debit_card,pending,58.85,USD
PAY00002574,ORD00002304,2023-05-31 00:49:53,credit_card,paid,282.15,USD
PAY00004200,ORD00003748,2023-05-31 01:38:42,credit_card,paid,12832.47,USD
PAY00000591,ORD00000519,2023-05-31 03:23:16,bank_transfer,paid,2619.69,USD
PAY00003755,ORD00003356,2023-05-31 07:21:37,credit_card,pending,213.98,USD
PAY00015219,ORD00013595,2023-05-31 11:02:35,credit_card,paid,3766.16,USD
PAY00006661,ORD00005931,2023-05-31 13:33:30,bank_transfer,paid,642.18,USD
PAY00004405,ORD00003932,2023-05-31 13:39:00,paypal,pending,1032.54,USD
PAY00012247,ORD00010931,2023-05-31 14:09:24,paypal,paid,718.31,USD
PAY00006150,ORD00005476,2023-05-31 14:10:17,credit_card,paid,2399.46,USD
PAY00003756,ORD00003356,2023-05-31 14:49:37,credit_card,pending,213.98,USD
PAY00008749,ORD00007805,2023-05-31 19:03:51,credit_card,paid,72.68,USD
PAY00007425,ORD00006618,2023-05-31 23:41:43,debit_card,pending,1092.23,USD
PAY00011838,ORD00010570,2023-06-01 01:27:16,credit_card,paid,1985.26,USD
PAY00001701,ORD00001527,2023-06-01 02:17:38,credit_card,paid,2692.35,USD
PAY00002088,ORD00001870,2023-06-01 04:18:03,debit_card,failed,1466.14,USD
PAY00004617,ORD00004111,2023-06-01 06:12:11,debit_card,paid,783.73,USD
PAY00012223,ORD00010910,2023-06-01 06:33:52,paypal,paid,205.37,USD
PAY00011839,ORD00010570,2023-06-01 07:40:16,wallet,failed,1985.26,USD
PAY00006121,ORD00005451,2023-06-01 08:34:00,credit_card,paid,519.44,USD
PAY00005397,ORD00004816,2023-06-01 09:58:37,credit_card,paid,1681.48,USD
PAY00010572,ORD00009427,2023-06-01 12:02:48,credit_card,paid,3307.34,USD
PAY00002089,ORD00001870,2023-06-01 14:11:03,paypal,failed,1466.14,USD
PAY00012224,ORD00010910,2023-06-01 15:25:52,paypal,paid,205.37,USD
PAY00012605,ORD00011258,2023-06-01 19:19:34,wallet,failed,496.4,USD
PAY00015695,ORD00014011,2023-06-01 19:28:04,debit_card,pending,3631.69,USD
PAY00000614,ORD00000540,2023-06-01 21:45:01,paypal,paid,151.55,USD
PAY00015990,ORD00014276,2023-06-01 22:49:05,credit_card,paid,2085.25,USD
PAY00012606,ORD00011258,2023-06-02 05:52:34,credit_card,paid,496.4,USD
PAY00003454,ORD00003086,2023-06-02 07:50:04,debit_card,paid,1983.16,USD
PAY00009397,ORD00008381,2023-06-02 07:56:32,credit_card,paid,851.34,USD
PAY00002234,ORD00002005,2023-06-02 08:23:30,credit_card,failed,7550.9,USD
PAY00013284,ORD00011857,2023-06-02 11:40:55,credit_card,paid,2018.78,USD
PAY00006071,ORD00005405,2023-06-02 13:36:32,paypal,paid,806.61,USD
PAY00001635,ORD00001468,2023-06-02 15:22:01,debit_card,paid,1343.61,USD
PAY00001942,ORD00001738,2023-06-02 17:10:27,debit_card,paid,241.64,USD
PAY00007507,ORD00006690,2023-06-02 18:05:01,credit_card,paid,679.06,USD
PAY00010690,ORD00009532,2023-06-02 18:10:14,debit_card,failed,452.32,USD
PAY00015439,ORD00013794,2023-06-02 20:57:55,wallet,failed,1000.33,USD
PAY00015652,ORD00013977,2023-06-03 01:22:16,credit_card,pending,186.88,USD
PAY00015497,ORD00013843,2023-06-03 04:05:22,credit_card,paid,1940.35,USD
PAY00011703,ORD00010447,2023-06-03 04:37:57,credit_card,pending,1464.27,USD
PAY00008228,ORD00007333,2023-06-03 05:21:24,debit_card,paid,62.09,USD
PAY00009972,ORD00008902,2023-06-03 06:10:16,credit_card,paid,992.67,USD
PAY00005025,ORD00004477,2023-06-03 08:25:09,credit_card,paid,470.99,USD
PAY00007666,ORD00006830,2023-06-03 13:10:22,paypal,paid,156.04,USD
PAY00015483,ORD00013831,2023-06-03 15:28:45,credit_card,paid,753.04,USD
PAY00010477,ORD00009340,2023-06-03 15:32:15,debit_card,paid,6078.37,USD
PAY00014715,ORD00013140,2023-06-03 16:32:14,paypal,paid,934.54,USD
PAY00004730,ORD00004211,2023-06-03 21:40:40,credit_card,paid,6179.66,USD
PAY00002592,ORD00002319,2023-06-03 23:06:39,credit_card,paid,1229.25,USD
PAY00004791,ORD00004266,2023-06-03 23:57:13,credit_card,failed,10503.97,USD
PAY00016204,ORD00014466,2023-06-04 00:37:24,credit_card,paid,2445.13,USD
PAY00014296,ORD00012758,2023-06-04 02:21:20,credit_card,paid,554.27,USD
PAY00005565,ORD00004958,2023-06-04 04:16:42,credit_card,paid,1250.84,USD
PAY00014994,ORD00013398,2023-06-04 06:04:08,credit_card,paid,5064.4,USD
PAY00003339,ORD00002987,2023-06-04 07:51:27,debit_card,paid,329.53,USD
PAY00014995,ORD00013398,2023-06-04 09:46:08,debit_card,paid,5064.4,USD
PAY00004792,ORD00004266,2023-06-04 09:47:13,bank_transfer,pending,10503.97,USD
PAY00003567,ORD00003190,2023-06-04 10:17:34,credit_card,pending,1829.5,USD
PAY00004685,ORD00004170,2023-06-04 12:46:19,wallet,paid,16701.48,USD
PAY00006680,ORD00005947,2023-06-04 12:46:52,debit_card,paid,201.49,USD
PAY00010209,ORD00009103,2023-06-04 12:55:07,credit_card,paid,2600.47,USD
PAY00010210,ORD00009103,2023-06-04 17:33:07,bank_transfer,paid,2600.47,USD
PAY00001299,ORD00001163,2023-06-04 17:54:43,wallet,pending,3409.97,USD
PAY00012027,ORD00010736,2023-06-04 17:58:27,credit_card,pending,1732.2,USD
PAY00002675,ORD00002391,2023-06-04 20:07:00,credit_card,paid,2042.77,USD
PAY00014987,ORD00013392,2023-06-04 22:06:39,credit_card,paid,1057.53,USD
PAY00008475,ORD00007555,2023-06-04 22:26:22,credit_card,failed,1049.95,USD
PAY00014959,ORD00013364,2023-06-04 23:52:49,debit_card,pending,1861.03,USD
PAY00005149,ORD00004590,2023-06-05 00:35:06,credit_card,pending,132.74,USD
PAY00000037,ORD00000031,2023-06-05 01:50:45,credit_card,paid,2288.12,USD
PAY00000810,ORD00000721,2023-06-05 06:04:49,credit_card,paid,600.45,USD
PAY00012370,ORD00011046,2023-06-05 06:18:24,credit_card,paid,2487.43,USD
PAY00002676,ORD00002391,2023-06-05 06:51:00,wallet,failed,2042.77,USD
PAY00010027,ORD00008949,2023-06-05 08:47:02,credit_card,paid,799.82,USD
PAY00000430,ORD00000378,2023-06-05 10:14:00,credit_card,paid,522.55,USD
PAY00007963,ORD00007091,2023-06-05 11:55:54,credit_card,paid,2955.69,USD
PAY00010317,ORD00009201,2023-06-05 13:13:30,bank_transfer,pending,3672.95,USD
PAY00004458,ORD00003979,2023-06-05 15:10:58,debit_card,paid,487.42,USD
PAY00008122,ORD00007237,2023-06-05 15:14:04,debit_card,pending,321.79,USD
PAY00011979,ORD00010693,2023-06-05 15:33:10,paypal,paid,1818.15,USD
PAY00007211,ORD00006422,2023-06-05 17:13:48,credit_card,paid,3403.55,USD
PAY00007212,ORD00006422,2023-06-05 19:13:48,debit_card,paid,3403.55,USD
PAY00009700,ORD00008654,2023-06-05 23:06:18,credit_card,paid,283.91,USD
PAY00002921,ORD00002612,2023-06-06 00:00:04,credit_card,paid,2063.91,USD
PAY00011808,ORD00010543,2023-06-06 01:23:15,debit_card,paid,1045.12,USD
PAY00006731,ORD00005992,2023-06-06 01:40:47,paypal,paid,477.44,USD
PAY00004490,ORD00004006,2023-06-06 03:31:38,bank_transfer,paid,3437.1,USD
PAY00004166,ORD00003716,2023-06-06 03:34:31,credit_card,pending,457.73,USD
PAY00014318,ORD00012780,2023-06-06 03:51:25,credit_card,paid,2461.81,USD
PAY00005674,ORD00005051,2023-06-06 10:40:49,credit_card,paid,7489.12,USD
PAY00000792,ORD00000704,2023-06-06 12:29:04,paypal,paid,631.78,USD
PAY00005675,ORD00005051,2023-06-06 13:34:49,paypal,paid,7489.12,USD
PAY00015440,ORD00013795,2023-06-06 14:42:28,credit_card,paid,1498.56,USD
PAY00004436,ORD00003959,2023-06-06 14:49:14,credit_card,paid,1749.85,USD
PAY00011651,ORD00010397,2023-06-06 15:10:15,debit_card,failed,2709.63,USD
PAY00006293,ORD00005606,2023-06-06 18:34:34,credit_card,paid,292.45,USD
PAY00007916,ORD00007050,2023-06-06 19:46:38,credit_card,paid,338.67,USD
PAY00006617,ORD00005893,2023-06-06 21:46:49,wallet,paid,1275.26,USD
PAY00005364,ORD00004786,2023-06-06 22:43:37,credit_card,paid,1970.54,USD
PAY00005929,ORD00005281,2023-06-07 00:07:44,wallet,paid,3343.39,USD
PAY00014783,ORD00013200,2023-06-07 02:11:04,debit_card,paid,1119.49,USD
PAY00008213,ORD00007319,2023-06-07 03:42:10,bank_transfer,paid,675.05,USD
PAY00007385,ORD00006583,2023-06-07 04:58:41,bank_transfer,paid,10153.67,USD
PAY00003888,ORD00003475,2023-06-07 06:45:41,paypal,paid,1107.36,USD
PAY00001119,ORD00001002,2023-06-07 08:26:45,paypal,paid,107.48,USD
PAY00000031,ORD00000026,2023-06-07 09:10:57,credit_card,paid,3034.77,USD
PAY00003801,ORD00003395,2023-06-07 09:43:53,paypal,paid,616.11,USD
PAY00005934,ORD00005286,2023-06-07 09:59:49,credit_card,paid,613.36,USD
PAY00009869,ORD00008808,2023-06-07 10:31:21,paypal,failed,558.53,USD
PAY00007316,ORD00006517,2023-06-07 13:12:21,credit_card,paid,2262.76,USD
PAY00003889,ORD00003475,2023-06-07 13:46:41,paypal,paid,1107.36,USD
PAY00007820,ORD00006963,2023-06-07 16:13:15,credit_card,pending,9809.99,USD
PAY00003608,ORD00003223,2023-06-07 17:15:43,credit_card,paid,1543.09,USD
PAY00009789,ORD00008735,2023-06-07 18:23:42,credit_card,paid,1578.84,USD
PAY00014626,ORD00013063,2023-06-07 18:41:25,debit_card,paid,261.15,USD
PAY00015357,ORD00013718,2023-06-07 19:51:40,bank_transfer,failed,525.04,USD
PAY00013978,ORD00012476,2023-06-07 20:06:37,debit_card,paid,11768.15,USD
PAY00011230,ORD00010014,2023-06-07 20:48:53,paypal,paid,1383.3,USD
PAY00011933,ORD00010654,2023-06-07 23:02:59,credit_card,paid,10422.0,USD
PAY00014527,ORD00012972,2023-06-07 23:07:36,credit_card,paid,599.04,USD
PAY00011199,ORD00009987,2023-06-07 23:55:52,debit_card,paid,570.04,USD
PAY00002650,ORD00002367,2023-06-08 03:07:36,credit_card,paid,133.87,USD
PAY00004227,ORD00003774,2023-06-08 05:41:08,wallet,paid,241.1,USD
PAY00014450,ORD00012900,2023-06-08 06:59:06,credit_card,paid,774.69,USD
PAY00003327,ORD00002976,2023-06-08 07:41:56,debit_card,paid,367.42,USD
PAY00014040,ORD00012532,2023-06-08 12:17:04,debit_card,paid,3597.8,USD
PAY00005894,ORD00005246,2023-06-08 16:14:05,credit_card,paid,1432.79,USD
PAY00012167,ORD00010863,2023-06-08 19:20:10,credit_card,paid,3258.57,USD
PAY00010860,ORD00009681,2023-06-08 19:53:05,credit_card,paid,5576.22,USD
PAY00011430,ORD00010196,2023-06-08 20:42:53,bank_transfer,paid,179.97,USD
PAY00011626,ORD00010376,2023-06-08 20:51:15,paypal,paid,781.96,USD
PAY00000969,ORD00000866,2023-06-08 22:15:55,credit_card,paid,1671.95,USD
PAY00011627,ORD00010376,2023-06-09 01:00:15,bank_transfer,failed,781.96,USD
PAY00016715,ORD00014926,2023-06-09 01:04:11,credit_card,paid,2657.5,USD
PAY00007007,ORD00006237,2023-06-09 01:48:43,paypal,paid,6421.26,USD
PAY00014867,ORD00013278,2023-06-09 04:26:37,credit_card,pending,2628.3,USD
PAY00010999,ORD00009810,2023-06-09 05:18:06,credit_card,paid,6781.85,USD
PAY00005181,ORD00004619,2023-06-09 09:37:27,debit_card,paid,355.11,USD
PAY00003240,ORD00002900,2023-06-09 13:24:24,credit_card,paid,743.84,USD
PAY00000125,ORD00000107,2023-06-09 13:29:13,paypal,paid,2433.89,USD
PAY00004184,ORD00003733,2023-06-09 17:49:41,credit_card,pending,284.94,USD
PAY00007758,ORD00006908,2023-06-09 22:21:41,paypal,paid,5945.79,USD
PAY00000882,ORD00000786,2023-06-10 01:00:56,credit_card,failed,2687.37,USD
PAY00004964,ORD00004420,2023-06-10 03:59:15,credit_card,paid,1892.25,USD
PAY00011411,ORD00010179,2023-06-10 04:48:38,credit_card,paid,3479.19,USD
PAY00010524,ORD00009382,2023-06-10 08:17:31,credit_card,paid,3502.74,USD
PAY00000511,ORD00000448,2023-06-10 09:01:26,credit_card,paid,717.07,USD
PAY00013184,ORD00011767,2023-06-10 09:14:43,credit_card,paid,285.93,USD
PAY00012552,ORD00011208,2023-06-10 09:25:58,credit_card,paid,551.91,USD
PAY00015908,ORD00014203,2023-06-10 12:07:34,credit_card,failed,709.89,USD
PAY00005663,ORD00005042,2023-06-10 17:09:54,bank_transfer,paid,40.23,USD
PAY00015811,ORD00014116,2023-06-10 21:32:46,credit_card,paid,3404.23,USD
PAY00014032,ORD00012525,2023-06-10 23:44:56,credit_card,paid,355.64,USD
PAY00013801,ORD00012322,2023-06-11 01:41:38,credit_card,pending,2638.81,USD
PAY00005566,ORD00004959,2023-06-11 06:48:36,credit_card,pending,1946.25,USD
PAY00008653,ORD00007718,2023-06-11 08:14:06,debit_card,paid,870.94,USD
PAY00010364,ORD00009240,2023-06-11 09:58:45,debit_card,paid,503.56,USD
PAY00012487,ORD00011148,2023-06-11 10:18:21,credit_card,paid,3810.11,USD
PAY00007095,ORD00006316,2023-06-11 10:24:55,paypal,paid,1053.98,USD
PAY00005212,ORD00004647,2023-06-11 11:15:50,paypal,paid,165.88,USD
PAY00000345,ORD00000304,2023-06-11 12:57:20,credit_card,pending,220.23,USD
PAY00007096,ORD00006316,2023-06-11 16:56:55,bank_transfer,failed,1053.98,USD
PAY00006340,ORD00005647,2023-06-11 17:04:00,credit_card,paid,2338.48,USD
PAY00012488,ORD00011148,2023-06-11 17:32:21,paypal,paid,3810.11,USD
PAY00001135,ORD00001015,2023-06-11 17:45:07,credit_card,paid,909.76,USD
PAY00006341,ORD00005647,2023-06-11 22:36:00,paypal,paid,2220.93,USD
PAY00013387,ORD00011950,2023-06-11 23:56:54,credit_card,paid,6539.07,USD
PAY00002164,ORD00001940,2023-06-12 05:48:02,credit_card,paid,6924.67,USD
PAY00005334,ORD00004757,2023-06-12 07:03:59,credit_card,failed,1726.89,USD
PAY00011782,ORD00010519,2023-06-12 09:33:55,credit_card,paid,3659.57,USD
PAY00012251,ORD00010935,2023-06-12 12:19:31,debit_card,paid,3331.21,USD
PAY00013575,ORD00012120,2023-06-12 12:29:07,wallet,paid,1419.12,USD
PAY00010132,ORD00009038,2023-06-12 14:05:05,credit_card,paid,1077.84,USD
PAY00010133,ORD00009038,2023-06-12 16:06:05,paypal,paid,1077.84,USD
PAY00014283,ORD00012748,2023-06-12 20:17:38,paypal,paid,930.94,USD
PAY00014846,ORD00013259,2023-06-12 21:34:03,bank_transfer,paid,1269.88,USD
PAY00003854,ORD00003445,2023-06-12 21:35:46,credit_card,paid,231.8,USD
PAY00014723,ORD00013146,2023-06-12 21:37:35,credit_card,paid,685.09,USD
PAY00011295,ORD00010073,2023-06-12 23:46:22,paypal,paid,565.87,USD
PAY00000001,ORD00000001,2023-06-13 02:17:10,credit_card,paid,383.55,USD
PAY00015488,ORD00013835,2023-06-13 02:53:39,credit_card,pending,140.33,USD
PAY00006935,ORD00006173,2023-06-13 04:32:10,credit_card,paid,2522.86,USD
PAY00004782,ORD00004257,2023-06-13 05:31:07,debit_card,pending,2174.97,USD
PAY00016030,ORD00014313,2023-06-13 07:48:56,debit_card,paid,1746.28,USD
PAY00005824,ORD00005184,2023-06-13 10:33:33,debit_card,paid,218.6,USD
PAY00008204,ORD00007310,2023-06-13 12:04:15,credit_card,failed,599.91,USD
PAY00004133,ORD00003689,2023-06-13 12:27:21,credit_card,paid,947.81,USD
PAY00015489,ORD00013835,2023-06-13 12:52:39,wallet,failed,140.33,USD
PAY00005442,ORD00004852,2023-06-13 15:54:39,debit_card,pending,2120.29,USD
PAY00014747,ORD00013166,2023-06-13 19:17:04,paypal,paid,1145.27,USD
PAY00001128,ORD00001010,2023-06-13 23:35:13,credit_card,paid,2488.49,USD
PAY00005443,ORD00004852,2023-06-14 00:50:39,bank_transfer,paid,2120.29,USD
PAY00014748,ORD00013166,2023-06-14 02:22:04,bank_transfer,failed,1145.27,USD
PAY00007487,ORD00006674,2023-06-14 02:38:56,debit_card,failed,5373.85,USD
